-0.9944,-1.3569,30.322
-1.5012,4.014,30.424
2.833,-3.0321,29.553
-1.5434,-3.7672,30.432
0.020498,-1.5561,30.118
2.9969,-2.2405,29.52
1.9898,-2.1139,29.722
0.4962,0.92572,30.022
-1.789,-1.3546,30.481
-1.8301,2.8404,30.49
2.6626,-1.7927,29.587
-1.8618,4.0476,30.496
-1.7871,1.9245,30.481
0.83849,3.9234,29.953
-0.91402,3.4819,30.306
2.7501,-2.8097,29.569
1.1925,-1.6955,29.882
-1.5565,1.5765,30.435
-0.86909,-3.9078,30.297
-1.8001,4.0249,30.484
