0.4547,-0.75866,-0.46655
-0.82858,0.52469,0.19534
-0.82858,0.52469,0.19533
0.060958,-0.99204,-0.11016
-0.92092,-0.32103,-0.22099
-0.92092,-0.32103,-0.22099
-0.9867,0.15461,-0.050276
0.88515,0.26062,-0.38547
0.88515,0.26062,-0.38547
-0.10407,0.97482,0.19723
-0.10407,0.97482,0.19723
-0.87674,-0.47789,0.054194
-0.87674,-0.47789,0.054194
0.038458,-0.041657,-0.99839
-0.90741,-0.40223,0.12176
-0.90741,-0.40223,0.12176
-0.94645,0.14831,0.28678
-0.94645,0.14831,0.28678
-0.94536,0.3123,0.093644
-0.94536,0.3123,0.093644
-0.89265,0.13988,0.42851
-0.89265,0.13988,0.42851
0.92443,-0.10252,-0.36731
0.92443,-0.10252,-0.36731
0.04789,-0.031968,-0.99834
0.14099,-0.094117,-0.98553
0.69373,0.57889,0.42851
0.69373,0.57889,0.42851
0.28379,0.9087,0.30616
-0.36033,-0.90104,0.24144
-0.36033,-0.90104,0.24144
0.90993,0.351,-0.22099
0.90993,0.351,-0.22099
-0.87223,0.13668,0.46962
-0.87223,0.13668,0.46962
0.28929,0.9263,0.2414
0.28929,0.9263,0.2414
0.90631,0.42262,0
-0.78735,-0.61445,-0.050276
-0.78735,-0.61445,-0.050276
-0.83181,0.20113,0.51734
-0.91501,-0.23716,-0.32637
-0.91501,-0.23716,-0.32637
-0.50289,-0.86288,-0.050284
-0.50289,-0.86288,-0.050284
0.19893,-0.93968,-0.27828
0.19893,-0.93967,-0.27828
-0.73521,-0.67739,0.024754
-0.73521,-0.67739,0.024754
0.7979,0.095343,-0.5952
0.86438,0.10329,-0.49211
-0.87847,0.46035,-0.12797
-0.87847,0.46035,-0.12797
0.74509,0.62175,0.2414
0.74509,0.62175,0.2414
-0.55462,-0.80839,0.19726
-0.55462,-0.80839,0.19726
-0.26638,0.96256,-0.050276
-0.26638,0.96256,-0.050276
0.98276,-0.18298,0.026427
0.98276,-0.18298,0.026427
0.32669,-0.87887,-0.34766
0.32669,-0.87887,-0.34766
-0.87488,0.45847,0.1562
-0.87488,0.45847,0.1562
0.69288,0.25492,-0.67449
0.27507,0.88077,-0.38547
0.27507,0.88077,-0.38547
-0.7878,-0.6148,0.037306
-0.7878,-0.6148,0.037305
-0.40794,-0.83586,-0.36731
-0.40794,-0.83586,-0.36731
0.14079,0.094416,-0.98553
-0.10276,0.96255,-0.25088
-0.10276,0.96255,-0.25088
-0.28518,-0.26442,-0.92128
-0.20609,-0.19109,-0.95969
-0.10116,0.94751,-0.30332
-0.10115,0.94751,-0.30332
-0.90294,-0.15668,-0.40019
0,0,-1
-0.98506,-0.17092,0.020924
-0.98506,-0.17092,0.020926
0.025958,0.66502,-0.74637
-0.7353,-0.67747,0.019065
-0.7353,-0.67747,0.019065
0.71393,-0.69662,-0.070899
0.71393,-0.69662,-0.070899
-0.91898,-0.082927,-0.38547
-0.91898,-0.082926,-0.38547
-0.46041,-0.79001,-0.40486
-0.97066,0.2347,0.05235
-0.83476,-0.54794,0.054194
-0.83476,-0.54794,0.054194
-0.91393,-0.40512,0.024754
-0.91393,-0.40512,0.024754
-0.59541,-0.74395,-0.30336
-0.59541,-0.74395,-0.30336
-0.62252,0.77133,0.13238
-0.62252,0.77133,0.13238
-0.89256,-0.31115,-0.32637
-0.89256,-0.31115,-0.32637
-0.93133,-0.1616,-0.32637
-0.93133,-0.1616,-0.32637
-0.10613,0.99415,-0.019881
-0.10613,0.99415,-0.019882
-0.29979,-0.9463,-0.121
-0.29979,-0.9463,-0.121
0.14316,-0.72424,-0.67452
0.058446,-0.95108,-0.30336
0.058446,-0.95108,-0.30336
-0.92241,-0.23908,-0.30332
-0.92241,-0.23908,-0.30332
-0.48742,-0.83634,-0.25092
-0.48742,-0.83634,-0.25092
0.75883,0.63321,-0.1524
0.75883,0.63321,-0.1524
-0.34236,0.93272,-0.11325
-0.34236,0.93272,-0.11325
0,0,-1
-0.97661,-0.16946,0.13238
-0.97661,-0.16946,0.13238
-0.90132,-0.13546,-0.41143
-0.86234,-0.47004,-0.18826
-0.86234,-0.47004,-0.18826
-0.84995,-0.46329,-0.25088
-0.84995,-0.46329,-0.25088
-0.94142,-0.084951,-0.32637
-0.94142,-0.084951,-0.32637
-0.57656,-0.72038,-0.38553
-0.57656,-0.72038,-0.38553
-0.55561,-0.80984,-0.18829
-0.55561,-0.80984,-0.18829
-0.84356,-0.37392,-0.38547
-0.84356,-0.37392,-0.38547
-0.85197,-0.1712,-0.49482
-0.78787,-0.15832,-0.59514
-0.57418,-0.11538,-0.81056
-0.58122,-0.32403,-0.74645
0.71054,-0.20031,-0.67455
-0.14775,-0.91829,-0.36731
-0.14775,-0.91829,-0.36731
0,0,-1
-0.56352,-0.15968,-0.81052
-0.24551,-0.13687,-0.95968
-0.49676,-0.63172,-0.59511
-0.6786,-0.62523,-0.38547
-0.6786,-0.62523,-0.38547
-0.64185,-0.59512,-0.48358
0.25905,-0.89329,-0.36731
0.25905,-0.89329,-0.36731
0.1306,-0.96159,0.24144
0.1306,-0.96159,0.24144
-0.045237,-0.38629,-0.92127
-0.28675,-0.5107,-0.81053
-0.077395,-0.6609,-0.74648
-0.36969,-0.55336,-0.7464
-0.36969,-0.55336,-0.7464
-0.52632,-0.71086,-0.46655
0.1327,-0.90238,-0.41001
0.023969,0.050405,-0.99844
-0.095563,-0.48338,-0.87018
-0.068116,-0.58165,-0.81058
-0.019076,-0.49243,-0.87014
0.07745,-0.66089,-0.74647
-0.0065629,-0.16941,-0.98552
-0.71725,-0.66084,-0.22099
-0.71725,-0.66084,-0.22099
-0.14539,-0.90364,-0.40286
-0.079165,-0.91929,-0.38553
-0.079165,-0.91929,-0.38553
-0.46833,-0.80359,-0.36731
-0.46833,-0.80359,-0.36731
-0.15617,-0.23376,-0.95967
0.78901,0.46418,-0.40249
-0.012255,-0.99855,0.052359
-0.94297,-0.32872,0.052351
-0.58416,0.72379,-0.36726
-0.58416,0.72379,-0.36726
-0.15832,-0.98394,-0.082403
-0.15832,-0.98394,-0.082402
0.95708,0.2818,0.067744
0.95708,0.2818,0.067744
-0.49107,-0.84261,-0.22102
-0.49107,-0.84261,-0.22102
-0.99728,0.073564,0.0038876
-0.99728,0.073564,0.0038874
-0.48322,0.853,0.19723
-0.48322,0.853,0.19723
-0.7963,0.60073,-0.070888
-0.7963,0.60073,-0.070887
0.99904,-0.039036,-0.019887
-0.7913,0.59696,-0.13225
-0.7913,0.59696,-0.13225
-0.67461,-0.7262,0.1324
-0.43851,-0.89848,0.02093
-0.43851,-0.89848,0.020929
-0.72996,-0.67256,0.12176
-0.72996,-0.67256,0.12176
-0.91357,-0.40496,0.037305
-0.91357,-0.40496,0.037306
0.40613,-0.88668,-0.22102
0.40613,-0.88668,-0.22102
-0.43846,-0.89838,-0.025822
-0.43846,-0.89838,-0.025822
-0.79722,0.60142,0.05235
0.99848,-0.018136,0.052133
0.060827,-0.98991,-0.12799
0.060827,-0.98991,-0.12799
0.20707,-0.9781,0.020928
0.20706,-0.9781,0.020931
-0.50336,-0.86369,-0.025823
-0.50336,-0.86369,-0.025822
-0.72684,-0.66968,-0.1524
-0.72684,-0.66968,-0.1524
-0.23048,-0.97049,-0.070898
-0.23047,-0.97049,-0.070898
-0.62467,-0.7805,0.024622
-0.62467,-0.7805,0.024622
-0.86869,0.45522,0.19533
-0.86869,0.45522,0.19533
0.045075,-0.035472,-0.99835
0.13321,-0.10483,-0.98553
-0.96772,-0.25083,0.024618
-0.96772,-0.25083,0.024618
-0.26509,0.95791,-0.11014
-0.26509,0.95791,-0.11014
0.054242,0.27581,-0.95968
-0.99694,0.073539,0.026423
-0.99694,0.073539,0.026423
-0.037436,0.041438,-0.99844
-0.78634,-0.61366,0.071323
-0.78634,-0.61367,0.071323
-0.99603,0.073472,-0.050276
-0.99603,0.073471,-0.050275
0.75843,-0.63816,0.1324
0.75843,-0.63816,0.1324
-0.99353,-0.0081278,-0.11325
-0.99353,-0.0081286,-0.11325
-0.86112,-0.46938,0.19533
-0.86112,-0.46938,0.19534
-0.37085,-0.92733,-0.050284
-0.37085,-0.92733,-0.050284
-0.87742,-0.47826,0.037305
-0.87742,-0.47826,0.037306
-0.9777,0.07212,0.19723
-0.9777,0.07212,0.19723
0.051515,0.02368,-0.99839
-0.34452,0.93859,0.019065
-0.34452,0.93859,0.019065
0.16832,0.020113,-0.98553
-0.84273,0.53365,-0.070887
-0.84273,0.53365,-0.070888
-0.61282,-0.76569,0.19536
-0.61282,-0.76569,0.19536
-0.56443,-0.82269,0.067754
-0.56443,-0.82269,0.067755
-0.98762,0.15475,-0.025818
-0.91403,-0.40516,-0.019882
-0.91403,-0.40516,-0.019882
-0.96472,-0.25005,-0.082389
-0.96472,-0.25005,-0.082389
-0.90833,-0.40263,-0.11325
-0.90833,-0.40263,-0.11325
-0.78328,-0.61127,-0.11325
-0.78327,-0.61127,-0.11325
0.71182,0.70027,0.054194
0.93065,0.35899,-0.070887
0.93065,0.35899,-0.070888
-0.91391,-0.40511,-0.025818
-0.97795,-0.16969,0.12176
-0.97795,-0.16969,0.12176
0.21654,0.96431,-0.1524
0.21654,0.96431,-0.1524
-0.68796,0.72258,0.067744
-0.68796,0.72258,0.067745
-0.62327,-0.77875,0.071335
-0.62327,-0.77875,0.071334
-0.22822,-0.96099,0.15622
-0.22822,-0.96099,0.15622
-0.73143,-0.39868,0.55323
-0.73143,-0.39868,0.55323
-0.95671,-0.24797,-0.1524
-0.95671,-0.24797,-0.1524
-0.675,-0.72663,-0.12799
-0.67501,-0.72663,-0.12799
-0.30159,-0.952,0.052359
-0.30125,-0.95091,-0.070898
-0.30125,-0.95091,-0.070899
-0.36893,-0.92253,-0.11326
-0.36893,-0.92253,-0.11326
-0.9678,-0.25085,0.020924
-0.9678,-0.25085,0.020926
0.060792,-0.98935,-0.13227
0.060793,-0.98935,-0.13227
-0.91404,-0.40517,0.019066
-0.91404,-0.40517,0.019065
-0.62647,0.77622,-0.070888
-0.62647,0.77622,-0.070888
-0.012267,-0.99958,0.026427
-0.012266,-0.99958,0.026427
-0.15845,-0.98479,0.071335
-0.15845,-0.98479,0.071335
-0.37081,-0.92723,0.052359
-0.23101,-0.97275,-0.019885
-0.23101,-0.97275,-0.019885
-0.8357,-0.54856,0.026423
-0.8357,-0.54856,0.026423
-0.50342,-0.86379,0.020928
-0.50342,-0.86379,0.02093
-0.97377,-0.16896,-0.1524
-0.97377,-0.16897,-0.1524
0.89914,0.4343,0.054194
0.89914,0.4343,0.054194
-0.67887,-0.73079,0.071334
-0.67887,-0.73079,0.071335
-0.78186,-0.61017,-0.12797
-0.78186,-0.61017,-0.12797
0.4821,-0.87591,0.019068
0.4821,-0.87591,0.019068
-0.23099,-0.97264,0.024758
-0.23099,-0.97264,0.024758
-0.41669,0.9,-0.12797
-0.41669,0.9,-0.12797
-0.42262,0.90631,0
-0.83231,-0.54634,0.093644
-0.83231,-0.54634,0.093644
-0.23004,-0.96866,0.093659
-0.23004,-0.96866,0.093658
-0.55545,0.81675,0.1562
-0.55545,0.81675,0.1562
0.94804,-0.082943,0.30716
-0.36676,-0.91711,0.15622
-0.36676,-0.91711,0.15622
0.89817,0.43383,0.071323
0.89817,0.43383,0.071323
-0.99122,0.073116,-0.11014
-0.99122,0.073116,-0.11014
-0.34304,-0.8578,0.38274
-0.34304,-0.8578,0.38275
-0.66047,-0.71098,0.24144
-0.66047,-0.71098,0.24144
-0.50811,0.74713,0.42851
-0.50811,0.74713,0.42851
0.94608,-0.10492,0.30647
-0.55879,-0.81446,0.15622
-0.55879,-0.81446,0.15622
-0.6804,-0.73243,0.024622
-0.6804,-0.73243,0.024622
-0.70711,-0.70711,-0
-0.31835,0.86729,0.38269
-0.85207,-0.46444,0.2414
-0.85207,-0.46444,0.2414
-0.15691,-0.97518,0.15622
-0.15691,-0.97518,0.15622
0.65305,0.75707,0.019065
0.65305,0.75707,0.019065
-0.78719,-0.61433,0.054194
-0.78719,-0.61433,0.054194
-0.13594,-0.84487,0.5174
-0.13594,-0.84487,0.5174
-0.67646,-0.72819,-0.11016
-0.67646,-0.72819,-0.11016
-0.75523,-0.58939,0.28678
-0.75523,-0.58939,0.28678
0.21814,0.97141,0.093643
0.21814,0.97141,0.093644
-0.93981,0.069325,0.3346
-0.93981,0.069324,0.3346
-0.96772,0.234,0.093644
-0.96772,0.234,0.093643
-0.96593,-0.25882,0
0.75535,0.53198,0.38269
0.75535,0.53198,0.38269
-0.53311,-0.77704,0.33465
-0.53311,-0.77705,0.33465
-0.15416,-0.95809,0.24144
-0.15416,-0.95809,0.24144
-0.90631,-0.42262,-0
-0.96592,-0.1676,0.19723
-0.96593,-0.1676,0.19723
0.69178,0.68056,0.2414
0.69178,0.68056,0.2414
-0.21346,-0.89885,0.38275
-0.21346,-0.89885,0.38275
-0.42999,-0.88102,0.19726
-0.42999,-0.88102,0.19726
-0.99975,-0.008179,0.020926
-0.99975,-0.0081794,0.020925
-0.70711,-0.70711,-0
-0.89024,-0.15447,0.42851
-0.89024,-0.15447,0.42851
-0.87464,-0.2267,0.42851
-0.87464,-0.2267,0.42851
0.70917,-0.43697,0.5533
0.70917,-0.43698,0.5533
-0.99291,0.073242,0.093644
-0.99291,0.073241,0.093645
-0.79245,0.59782,-0.12098
-0.79245,0.59782,-0.12098
-0.3018,-0.95264,0.037311
-0.3018,-0.95264,0.037312
-0.49649,0.73004,0.46962
-0.49649,0.73004,0.46962
-0.72797,0.64902,-0.22099
-0.72797,0.64902,-0.22099
-0.99745,-0.0081599,-0.070888
-0.99745,-0.0081613,-0.070886
-0.66723,-0.71826,0.19726
-0.66723,-0.71826,0.19726
-0.96771,-0.25083,0.024754
-0.96771,-0.25083,0.024754
-0.77867,-0.60768,0.1562
-0.77867,-0.60768,0.1562
-0.87683,-0.47794,0.05235
-0.98987,0.073018,0.12176
-0.98987,0.073017,0.12176
-0.36698,-0.91766,-0.15242
-0.36698,-0.91766,-0.15242
-0.96784,-0.25086,0.019065
-0.96784,-0.25086,0.019065
-0.99966,-0.0081784,0.024754
-0.99966,-0.0081788,0.024754
-0.94394,-0.32906,0.026423
-0.94394,-0.32906,0.026423
-0.18624,0.97803,0.093644
-0.18624,0.97803,0.093644
-0.37121,-0.92822,0.024622
-0.3712,-0.92822,0.024622
-0.95873,0.15023,0.2414
-0.95873,0.15023,0.2414
0.99887,0.040674,0.024618
0,0,1
-0.9193,-0.24633,0.30694
0.047682,0.83166,0.55323
0.047683,0.83166,0.55323
-0.085771,-0.99601,0.024622
-0.085771,-0.99601,0.024622
-0.56218,0.82664,0.024754
-0.56218,0.82664,0.024754
-0.59793,0.74086,0.30596
-0.075745,-0.87958,0.46968
-0.075745,-0.87958,0.46968
-0.6893,0.72399,0.026423
-0.6893,0.72399,0.026423
0,-0,1
-0.99257,-0.089567,-0.082389
-0.99257,-0.089566,-0.082389
0.98687,0.041167,0.1562
-0.81915,-0.57358,0
-0,0,1
0.5706,-0.74995,0.33465
-0.25882,0.96593,0
-0.093721,0.87788,0.46962
-0.093722,0.87788,0.46962
0.99825,0.04597,0.037313
-0.57358,0.81915,0
0.8938,0.34478,0.28678
0.8938,0.34478,0.28678
-0.84546,0.13249,0.51734
-0.44535,0.78616,0.42851
-0.44535,0.78616,0.42851
0.21895,0.97502,0.037306
0.21895,0.97502,0.037306
0.83144,-0.027671,0.55493
0.83135,0.031369,0.55487
-0.021667,0.8826,0.46962
-0.021667,0.8826,0.46962
-0.29952,-0.94547,-0.12799
-0.29952,-0.94547,-0.12799
-0.15816,-0.98296,0.093658
-0.15816,-0.98296,0.093658
0.65294,0.75694,0.026423
0.65294,0.75694,0.026423
-0.95202,-0.007789,0.30592
-0.16515,0.86729,0.46962
-0.16515,0.86729,0.46962
-0.56556,-0.82434,0.024758
-0.56556,-0.82434,0.024758
-0.62034,0.76862,0.1562
-0.62034,0.76862,0.1562
-0.98095,-0.17021,0.093643
-0.98095,-0.17021,0.093645
-0.16008,0.84067,0.51734
-0.16008,0.84067,0.51734
0.85424,0.049089,0.51755
-0.8793,-0.079345,0.46962
-0.8793,-0.079345,0.46962
0.94148,-0.039811,0.33471
-0.67225,-0.72366,0.15622
-0.67225,-0.72366,0.15622
-0.37093,0.80117,0.46962
-0.37093,0.80117,0.46962
-0.96593,0.25882,0
0.27541,0.88187,0.38269
0.27541,0.88187,0.38269
0.86447,0.17932,0.46962
0.86447,0.17932,0.46962
-0.48685,0.85941,0.1562
-0.48685,0.85941,0.1562
-0.91924,0.24631,0.30714
0.71123,0.69969,0.067744
0.71123,0.69969,0.067744
-0.81987,0.51918,0.2414
-0.81987,0.51918,0.2414
-0.73176,0.6524,0.19723
-0.73176,0.6524,0.19723
0.054489,0.95038,0.30629
0.99619,-0.087156,0
-0.98765,0.15476,0.024618
-0.98764,0.15476,0.024618
0.81655,0.57508,-0.050276
0.81655,0.57508,-0.050276
-0.023511,0.95771,0.28678
-0.02351,0.95771,0.28678
0.76404,-0.64289,0.054202
0.76404,-0.64289,0.054203
-0.99561,-0.08984,0.026423
-0.99561,-0.089841,0.026423
-0.51955,0.76395,0.38269
-0.51955,0.76395,0.38269
-0.99577,-0.089856,0.019065
-0.99577,-0.089857,0.019065
-0.48928,0.8637,-0.12098
-0.48928,0.8637,-0.12098
-0.49164,0.86787,0.071323
-0.49164,0.86787,0.071323
-0.83493,-0.54806,-0.050276
-0.83493,-0.54806,-0.050276
-0.91479,0.38772,-0.11325
-0.91479,0.38772,-0.11325
-0.50338,-0.86371,0.024758
0.13456,-0.99071,-0.019885
0.13456,-0.99071,-0.019885
-0.98383,-0.17071,0.054193
-0.98383,-0.17071,0.054194
-0.98659,0.15459,0.052351
-0.96869,0.23422,-0.08239
-0.96868,0.23423,-0.082389
0.96964,0.039121,0.2414
0.999,-0.033336,0.029634
0.99885,0.037768,0.029629
-0.99657,-0.0081545,-0.082389
-0.99657,-0.008153,-0.08239
-0.21751,0.77356,-0.59522
0.51963,-0.79872,-0.30336
-0.10492,0.98274,-0.1524
-0.10492,0.98273,-0.1524
-0.79805,0.60204,-0.025819
-0.79805,0.60204,-0.025818
-0.41953,0.90612,0.054194
-0.41953,0.90612,0.054194
-0.98719,-0.089081,0.13238
-0.98719,-0.089081,0.13238
-0.48885,0.86293,-0.12797
-0.48885,0.86293,-0.12797
-0.97982,0.15353,-0.12797
-0.97982,0.15353,-0.12797
-0.94375,0.31177,-0.11014
-0.94375,0.31177,-0.11014
-0.8358,-0.54863,0.020926
-0.8358,-0.54863,0.020925
-0.73662,0.5557,-0.38547
-0.0080107,0.05481,-0.99846
-0.56153,0.82568,0.054194
-0.56153,0.82568,0.054194
-0.98393,-0.17073,0.05235
-0.6886,0.72325,0.052351
0.094479,0.14082,-0.98552
0.032088,0.047827,-0.99834
0.48324,0.096475,-0.87016
-0.77956,0.49365,-0.38547
-0.77956,0.49365,-0.38547
0.62449,0.22975,-0.74648
-0.18586,0.97603,-0.11325
-0.18586,0.97603,-0.11325
0.13,0.92858,-0.34762
0.13,0.92858,-0.34762
-0.94921,0.31358,-0.025818
-0.94921,0.31358,-0.025818
-0.8446,0.53484,0.024618
-0.8446,0.53484,0.024618
-0.6832,0.6091,-0.40277
0.29619,0.94839,-0.11325
0.29619,0.94839,-0.11325
-0.9421,-0.32842,0.067744
-0.9421,-0.32842,0.067744
-0.74162,0.66119,-0.11325
-0.74162,0.66119,-0.11325
0.90026,0.43484,0.020926
0.90026,0.43484,0.020927
0.97894,0.20306,0.020927
0.97894,0.20306,0.020926
-0.90407,0.21859,-0.36726
-0.90407,0.21859,-0.36726
-0.79807,0.60207,0.024618
-0.79807,0.60206,0.024618
-0.38663,0.30545,-0.87018
-0.5419,0.73102,-0.41468
0,0,-1
0.32634,0.48641,-0.81049
-0.91261,0.38679,0.13238
-0.91261,0.38679,0.13238
-0.39713,0.85777,-0.32637
-0.39713,0.85777,-0.32637
-0.033003,0.044521,-0.99846
-0.87734,0.37185,-0.30332
-0.87734,0.37185,-0.30332
0.61741,0.71575,-0.32637
0.61741,0.71575,-0.32637
-0.98829,-0.0080856,-0.1524
-0.98829,-0.0080856,-0.1524
0.52155,0.41329,-0.74645
0.92312,0.11386,-0.36726
0.92312,0.11386,-0.36726
0.7106,0.20031,-0.67448
0.46015,-0.0019991,-0.88784
-0.91877,0.22215,-0.32637
-0.91877,0.22215,-0.32637
-0.9276,0.068424,-0.36726
-0.9276,0.068424,-0.36726
-0.93886,-0.16291,-0.30332
-0.93886,-0.16291,-0.30332
-0.42002,0.90718,0.024618
-0.42002,0.90718,0.024618
-0.99118,-0.0081091,-0.13225
-0.99118,-0.0081095,-0.13225
-0.995,0.073396,0.067744
-0.995,0.073396,0.067744
-0.91296,-0.40469,0.05235
-0.91396,0.38736,-0.12098
-0.91396,0.38736,-0.12098
-0.83791,0.5306,-0.12797
-0.83791,0.5306,-0.12797
-0.93938,-0.24349,0.2414
-0.93938,-0.24349,0.2414
-0.624,-0.77967,0.052359
-0.95327,0.23049,0.19533
-0.95327,0.23049,0.19533
0.13341,-0.98219,-0.13227
-0.41918,0.90537,0.067745
-0.41918,0.90537,0.067744
-0.93124,0.30764,0.19533
-0.93124,0.30764,0.19534
-0.77857,0.58736,-0.22099
-0.77857,0.58735,-0.22099
-0.32834,0.89453,-0.30332
-0.32834,0.89453,-0.30332
-0.58127,0.32388,-0.74647
-0.43047,0.23985,-0.87016
-0.32612,0.58009,-0.74642
0.1742,0.22071,-0.95966
-0.38449,0.83046,-0.40313
-0.64135,0.67364,-0.36726
-0.64135,0.67364,-0.36726
-0.14809,0.082515,-0.98553
-0.050113,0.027923,-0.99835
0.48081,0.78755,-0.38547
0.48081,0.78755,-0.38547
-0.45671,0.58018,-0.6744
-0.37006,0.55313,-0.74639
-0.36119,0.33521,-0.87016
-0.16776,0.85256,-0.49497
-0.15515,0.78847,-0.59518
-0.50025,0.54303,-0.67443
-0.12847,0.65289,-0.74648
0,0,-1
-0.57928,0.45765,-0.67453
-0.73764,0.030266,-0.67451
-0.77321,-0.2191,-0.5951
-0.028114,0.050007,-0.99835
-0.083093,0.1478,-0.98552
0.75866,-0.45471,-0.46655
-0.16626,0.033344,-0.98552
-0.53854,0.68414,-0.49186
-0.4971,0.63149,-0.59508
-0.82996,-0.45239,-0.32637
-0.82996,-0.45239,-0.32637
-0.11488,0.1247,-0.98552
-0.038425,0.041711,-0.99839
-0.18011,0.64053,-0.74652
0.032625,0.27923,-0.95967
-0.47418,-0.13436,-0.87011
-0.94521,-0.0077331,-0.32637
-0.94521,-0.0077332,-0.32637
-0.58143,-0.069821,-0.8106
-0.01959,0.16842,-0.98552
-0.023971,0.05042,-0.99844
-0.41057,0.6137,-0.67439
0.50075,0.54268,-0.67435
-0.17682,0.92856,-0.32637
-0.17682,0.92856,-0.32637
-0.72255,0.64419,-0.25088
-0.72255,0.64419,-0.25088
-0.32612,0.58009,-0.74642
-0.092851,0.79826,-0.59512
-0.52306,0.76911,-0.36726
-0.52306,0.76911,-0.36726
-0.65706,0.69013,-0.30332
-0.65706,0.69013,-0.30332
-0.27905,0.75356,-0.59522
-0.25637,0.69231,-0.67453
-0.67249,0.70634,-0.22099
-0.67249,0.70634,-0.22099
-0.55893,0.82187,-0.11014
-0.55893,0.82187,-0.11014
0.91809,0.19044,-0.34762
0.91809,0.19044,-0.34762
-0.75968,0.4534,-0.46618
-0.06767,0.58177,-0.81054
-0.01112,0.05651,-0.99834
-0.03273,0.16634,-0.98553
0.11817,0.255,-0.95969
0.071277,0.15381,-0.98553
-0.18706,0.98234,0.0038871
-0.18706,0.98234,0.0038869
0.88904,0.34294,-0.30332
0.88904,0.34294,-0.30332
-0.62784,0.77792,-0.025818
-0.62784,0.77792,-0.025819
-0.41907,0.90515,0.071323
-0.41907,0.90515,0.071323
-0.48071,0.84858,-0.22099
-0.48071,0.84857,-0.22099
-0.46591,0.82244,-0.32637
-0.46591,0.82244,-0.32637
-0.34411,0.93747,0.052351
-0.72939,-0.67202,-0.12797
-0.72939,-0.67203,-0.12797
-0.15864,-0.98595,0.052359
-0.41759,0.90194,-0.11014
-0.41759,0.90194,-0.11014
0.13742,0.98164,-0.13225
0.13742,0.98164,-0.13225
-0.18153,0.9533,0.2414
-0.18153,0.9533,0.2414
-0.26554,0.95954,0.093644
-0.26554,0.95954,0.093644
-0.87924,0.46076,-0.12098
-0.87924,0.46076,-0.12098
0.54503,0.59067,-0.59502
-0.65372,-0.70371,-0.27828
-0.65372,-0.70371,-0.27828
-0.26663,0.96348,0.024754
-0.26663,0.96348,0.024754
-0.10522,0.98562,-0.13225
-0.10522,0.98562,-0.13225
-0.10589,0.99185,-0.070887
-0.10589,0.99185,-0.070887
0.94572,0.11664,-0.30332
0.94572,0.11664,-0.30332
0.23342,0.15654,-0.95969
-0.68404,-0.63024,-0.36726
-0.68404,-0.63024,-0.36726
0.12453,-0.115,-0.98553
0.20646,-0.19067,-0.9597
-0.11814,-0.25505,-0.95968
-0.16348,-0.35293,-0.92126
-0.082408,-0.95696,-0.27828
-0.082409,-0.95696,-0.27828
0.20578,-0.97202,-0.11326
0.20578,-0.97202,-0.11326
